week,symbol,cluster_id,signal,side,w
2022-06-13,BNB,,-0.048784934620578355,0,0.0
2022-06-13,BTC,,-0.3041591831717123,-1,-0.01877499513847954
2022-06-13,CAKE,,0.11118374030634201,0,0.0016135651562408232
2022-06-13,CHZ,,-0.28931517876171636,-1,-0.013282301374877759
2022-06-13,DASH,,0.22301414843556533,1,0.0005061566275489738
2022-06-13,DEXE,,-0.08811806802037407,0,0.002958277055125358
2022-06-13,DOGE,,0.28086040184054845,1,0.008644112874458598
2022-06-13,DOT,,0.26174064089390287,1,0.004664409476763791
2022-06-13,ETC,,-0.4279304135364231,-1,-0.024117324542409096
2022-06-13,ETH,,-0.22817327142440327,-1,-0.011419871547264556
2022-06-13,FET,,-0.015621258864654819,0,0.0
2022-06-13,FIL,,0.4597538919970356,1,0.07942611777396213
2022-06-13,HBAR,,-0.009906805696411046,0,-0.000120953102975138
2022-06-13,ICP,,0.06708387836175839,0,-4.756652771968453e-10
2022-06-13,JST,,-0.2895116882394722,-1,-0.014679438528109967
2022-06-13,LINK,,-0.2753054951929285,-1,-0.012126107043334474
2022-06-13,LTC,,-0.28625030858491063,-1,-0.011220978092536088
2022-06-13,NEAR,,-0.049013624466494474,0,-7.039372191229359e-05
2022-06-13,NEXO,,-0.09835768272736761,0,1.507393272261355e-05
2022-06-13,QNT,,0.07764077873719938,0,0.0
2022-06-13,SHIB,,0.5648235550449028,1,0.17080657800051377
2022-06-13,SOL,,-0.04870633283448773,0,-0.0005295021928528598
2022-06-13,STX,,-0.050230844290154605,0,0.0
2022-06-13,TRX,,-0.11850070314416315,-1,0.0008100283680288131
2022-06-13,UNI,,0.27118477032064287,1,0.005454434969600866
2022-06-13,VET,,0.20737059504097674,1,0.00017820678636922688
2022-06-13,XLM,,-0.153425789323701,-1,-0.003097667124148387
2022-06-13,XRP,,0.30885829589762204,1,0.02311000396127308
2022-06-13,ZEC,,0.10769893249052932,0,0.0017346141177460167
2022-06-20,AAVE,,-0.7294225674746452,-1,-0.065
2022-06-20,ADA,,-0.2323671487898906,-1,-0.024042638870183514
2022-06-20,ALGO,,0.5264924220819087,1,0.187576423240611
2022-06-20,ATOM,,-0.1022880301030969,0,0.0
2022-06-20,AVAX,,-0.17269779031422158,-1,-0.007338928943511102
2022-06-20,BCH,,-0.0606673840935636,0,0.0
2022-06-20,BNB,,0.037760726997377606,0,0.0
2022-06-20,BTC,,-0.1223275747578083,-1,-0.0026705099687945127
2022-06-20,CAKE,,0.14537241731889822,1,0.00020874835425111943
