week,symbol,cluster_id,signal,side,w
2021-01-11,TRX,,0.08672072164709786,0,-0.006434689586360329
2021-01-11,UNI,,-0.2868764535701803,-1,-0.04597414832679185
2021-01-11,VET,,-0.3299771180582969,-1,-0.04751522436012061
2021-01-11,XLM,,-0.47081769267618956,-1,-0.022237628198457902
2021-01-11,XRP,,0.5442735375150716,1,0.017064682777271595
2021-01-11,ZEC,,-0.17310043726935614,-1,-0.03734886750450614
2021-01-18,AAVE,,0.6508908092402104,1,0.0873691359129883
2021-01-18,ADA,,-0.20615131935812742,-1,-0.0377595909072109
2021-01-18,ALGO,,0.025541933734356453,0,0.010823477760310323
2021-01-18,ATOM,,-0.16501480259093917,-1,-0.055003701227579166
2021-01-18,AVAX,,0.3809240406725268,1,0.008265777273781569
2021-01-18,BCH,,-0.04297277556952341,0,0.0
2021-01-18,BNB,,-0.45548347323705507,-1,-0.05090432064588593
2021-01-18,BTC,,-0.7584952425566891,-1,-0.05262171342974819
2021-01-18,CHZ,,0.1209323054128202,0,-0.0007548477587685123
2021-01-18,DASH,,-0.11429847453579967,0,-0.011866225084277471
2021-01-18,DOGE,,-0.0021449593504697276,0,-0.007969714564296052
2021-01-18,DOT,,0.005128403333065454,0,-0.008633840264715094
2021-01-18,ETC,,-0.22241192148114325,-1,-0.0422326549332317
2021-01-18,ETH,,-0.5533919301981481,-1,-0.06388932087760404
2021-01-18,FET,,0.04946021520547396,0,0.012795566454040112
2021-01-18,FIL,,0.18813080189517786,1,0.10565669427668999
2021-01-18,HBAR,,0.585067657697103,1,0.04464852890989301
2021-01-18,JST,,0.521749201770086,1,0.10853551072554005
2021-01-18,LINK,,0.033760540178061044,0,0.0
2021-01-18,LTC,,-0.31172549076831996,-1,-0.050722620282570685
2021-01-18,NEAR,,0.3063377688673791,1,0.06619962397575893
2021-01-18,SOL,,0.37828935910763195,1,0.02409564417962
2021-01-18,STX,,-0.014639927156734407,0,0.0
2021-01-18,TRX,,-0.37416825178379753,-1,-0.08028032031052912
2021-01-18,UNI,,0.29084602293486717,1,0.026334782631752776
2021-01-18,VET,,-0.25375694333514265,-1,-0.04837579321992186
2021-01-18,XLM,,-0.09347100690485528,0,-0.007773168674366124
2021-01-18,XRP,,0.185028599459931,1,0.03711839635301998
2021-01-18,ZEC,,-0.15396114068194963,0,-0.013055306272690113
2021-01-25,AAVE,,0.3436184688571862,1,0.1325175949001731
2021-01-25,ADA,,-0.24831769014034766,-1,-0.03531955967713809
2021-01-25,ALGO,,0.058488285614905274,0,0.0
2021-01-25,ATOM,,-0.247970684652548,-1,-0.05277137289646952
2021-01-25,AVAX,,0.4180293116925911,1,0.03582555812772239
2021-01-25,BCH,,-0.04937904922898282,0,0.0
2021-01-25,BNB,,-0.37883677300462504,-1,-0.11331387350086189
2021-01-25,BTC,,-0.7117713688169913,-1,-0.07843357353103247
2021-01-25,CHZ,,0.18479304964733684,0,0.0
2021-01-25,DASH,,-0.06367094973915455,0,0.0
2021-01-25,DOGE,,0.21378788630252282,1,0.01190511453042483
2021-01-25,DOT,,0.08277167346081582,0,0.0
2021-01-25,ETC,,-0.25184157138764185,-1,-0.042892129270034884
2021-01-25,ETH,,-0.5687732242464041,-1,-0.05752722837615395
2021-01-25,FET,,0.014559981533464753,0,0.0
2021-01-25,FIL,,0.1253750930889367,0,0.0
2021-01-25,HBAR,,0.3151846694685207,1,0.06517464857648417
2021-01-25,JST,,0.4791955436527278,1,0.15050178274679157
2021-01-25,LINK,,-0.12206868961635696,0,0.0
2021-01-25,LTC,,-0.3584693006575055,-1,-0.09618860780354506
2021-01-25,NEAR,,0.21269315665818805,1,0.07707586183434195
2021-01-25,SOL,,0.47014806096837997,1,0.0722855908595455
2021-01-25,STX,,-0.1637662178711505,-1,-0.11331387350086189
2021-01-25,TRX,,-0.36969373500365543,-1,-0.11023978144390217
2021-01-25,UNI,,0.4426040249513372,1,0.10865929532310975
2021-01-25,VET,,-0.09736745765725645,0,0.0
2021-01-25,XLM,,0.0342362310469408,0,0.0
2021-01-25,XRP,,0.36389857629383143,1,0.04605455310140665
2021-01-25,ZEC,,-0.12745730121506713,0,0.0
2021-02-01,AAVE,,0.40432608043629986,1,0.08840180039188292
2021-02-01,ADA,,-0.07098869754725247,0,-7.975735350308766e-05
2021-02-01,ALGO,,-0.00573471882692742,0,0.0
2021-02-01,ATOM,,-0.09904045631787203,0,-0.00011916640754927599
2021-02-01,AVAX,,0.4137292433838834,1,0.03235654232464175
2021-02-01,BCH,,-0.014710388736381802,0,0.0
